text,label
dammit i wanted to ask you about someone who i might be shooting but cant remember her name now,sad
i made a vid for you proving my skills that you denied but my step dad said he d disown me if i posted it sowey,happy
is watching quot wall street quot and realizing that since it is on a movie channel she won t get a potty break,sad
nice work buying coda dude it s a great app unfortunately i bought it when it was the full 99usd jealous,happy
grrrr it s back and what i mean is my headache but on the bright side it s only on one side,sad
sadly no it didn t come with one,sad
omg what a shame about hollie just watched that clip u posted,sad
suffering from hemorrhoids,sad
my cousins moved there like 2 years ago and i miss them so much i was just looking at their facebook and now im sad,sad
i m not sure btw yay for wicked tickets that s awesome when are you going,happy
just rang the irish one drunk must confiscate phone hate him lots,hate
also i managed to ink half more page unfortunately page 006 will totally suck but at least i tried hard before i decided to move on,sad
best show of my life mcfly rocks my world i wanna meet you guys,happy
i know it fucking sucks anyway you can get a fake id or something,hate
noo sorry my love after that i m going to pop about 7 zyrtec and go to sleep,sad
no waterfront anymore faccia luna and clarendon will have to do,sad
going to bed watching a bit of qi wake up tomorrow to face the start of my last summer in bath bit gutted atm to be home,sad
study study study what fun on a saturday,sad
stupid shopping bags left a red mark on my arm,sad
honey perhaps some medicine i feel bad for you do you have fever,sad
i m twitter dumb just saw my quot com quot amp all the kind folks who ve tweeted me ah so sorry i m not ignoring you just slow,hate
but they re hungryyyyyy,sad
did not get to go see up oh well ended up going to dinner with blase and bridget,happy
home san diego why did the san jose weather fallow me,happy
just camee back from bowling which i offiacial suck at,hate
i ran over a turtle,sad
not a very good day at the house,sad
really tired and have to work the whole day tomorrow the thought of it depresses me uncoooool,sad
you re just unhappy to return to occupying the same city as me i am cry now too,sad
i know i think i m going to have to miss it though this is when sacrificing money for job happiness sucks ass,sad
i called your say naw and got a voicemail for a guy named shannon,sad
sorry to hear that,sad
played a show tonight chinnerys southend snapped my guitar strap ripped off the strings then threw my guitar across the stage,sad
can t make it to graduation,happy
yeah i m getting ready to go get pizza then nothing to do maybe 2gnt will want to play xbox,happy
ya i just never play it i m basically only using my ps3 these days,happy
uh what does that mean,sad
hey member when we were better friends then you and anthony that was pretty sweet ha way to be a trader for the weiner,sad
fuck it s only in canada right now,hate
i m nervous i hope i get in this could be a costly mistake more like procrastination and assumption,sad
how can i read the floyd article says it s private odd it works for me,happy
sitting around doing fuck all tired,sad
so bored miss everybody already,sad
eli in the er they pricked his finger for blood sugar and he was trying not to cry,happy
i miss vermont,sad
i miss you,sad
aw her latest quot selenagomezlast day of shooting goodbye canada quot,sad
it just had to rain on me almost a perfect day now my clothes are wet,sad
i know i would ve liked to have been able to play with you all spring semester meeting was good just an introduction,happy
i dont feel very good,sad
why do you say that i m a dick i find that hurtful,sad
yes that sucks i miss you,sad
i want alexis bledel back on screen every thursday night,happy
lol 518 that was not the year i was born lol,sad
drew s new songs make me cry i miss thomas already,happy
i can t get in i m in a waiting room,sad
yeah the economy sucks so bad yeah i know what a cafeteria is i m unemployed at the moment and i hate it,sad
big sam houston is not big enough to overcome the challanges of moving car iphone photography,sad
my friend has sent me such a sweet sms i can t wait to see you i m actually missing you,sad
i have to be at work at 5 am thanks to me ppl will be getting their freakin starbucks peace out ppls,happy
please please anyone,sad
missing my bffls missing my friday night dates hot dogs for dinner then who knows what the evening holds,sad
i want to become vegetarian it s going to be so hard,happy
wow what a storm we just had now no power,happy
up is out today why why why why does my head hurt so badly i want to see it,sad
i heard it was disappointing which i am disappointed by before i ve even seen it what a waste of c bale,sad
tired i may have to go to bed trouble is i miss all my american evening friends x,sad
i wanna go,happy
wishing i could go to cabo tonight,happy
i am surprised you haven t fired for announcing the whole world of they body they d found quot selfish quot,sad
i don t like my dress,sad
i want to be at,sad
i wish i had my ipod i need some jonas i miss their sexy voices jb forever,happy
oh but grease is on vh1 it s almost over though,happy
just got home from school lol 2 1 2 weeks left yay then off 2 summer school,sad
can you lend me one i have a cold too,sad
officially has pink eye,sad
the trip was really great but i cant belive summers here,sad
it s too beautiful to stay inside,happy
trying to figure out this thing it s not going well,happy
i miss my puppies,happy
glad u feel like cooking i m so tired,sad
soo embarassed i didn t see the tweets i ve been getting from kind followers i ll do better i promise,happy
finally eating unagi i ve been saving up for a while udon agh i just realized the band playing at bear garden today is one i like,happy
want to play sacred 2 reality spend all day at the hosp,sad
at my rehearsal gonna miss the game please keep me updated go nuggets,sad
aww i feel bad for the lil nigga he look like he know what s coming,sad
yeah i know been dealin with it for over 2 yrs now,sad
how could you go to cali without me i m sad,sad
oh no so sorry about your pets,sad
is feeling sad i so dont do goodbye z,sad
jessicab xx yip aw gonna miss them on bb,sad
i miss standing next to you,happy
this has been a dismal week,sad
the 60 000 i spent going to college was well spent i m going to meet a man tomorrow in the toys r us parking lot for a cleaning job,sad
